Locus	SRR3992506	SRR3992507	SRR3992508	SRR3992512	SRR3992513	SRR3992514
AT5G32022.1	0	0	0	0	0	0
AT5G62190.1	3926	3926	4063	4135	4950	4821
AT5G03545.1	79	21	74	405	723	237
AT5G25250.1	435	75	450	130	201	128
AT5G01250.1	7	17	10	17	19	4
AT5G34853.1	157	147	172	161	194	160
AT5G47960.1	5	9	32.3328	17	17.1814	12
AT5G04630.1	2	0	0	0	2	3
AT5G34849.1	0	0	0	0	0	0
AT5G62140.1	2468	3167	3131	1354	1281	1048
AT5G32112.1	0	0	0	0	0	0
AT5G01280.1	0	0	0	0	0	0
AT5G01320.1	41	50	38	1	2	1
AT5G25265.1	1464	1514	1726	1621	2001	1597
AT5G34852.1	0	0	0	0	0	0
AT5G62165.1	113	197	99	525	622	488
AT5G03550.1	1	0	0	0	0	1
AT5G34851.1	12.0379	21.0192	5.00444	7.00585	5.00116	11.0136
AT5G62160.1	2	0	0	0	0	0
AT5G04640.1	0	0	0	0	0	0
AT5G62150.1	24	28	50	25	30	22
AT5G10360.1	8754	10904	11368	8864	10018	10486
AT5G25320.1	0	1	0	0	2	0
AT5G54650.1	186	163	189	130	147	140
AT5G12210.1	531	556	652	675	793	643
AT5G03460.1	545	536	706	675	798	706
AT5G32082.1	0	0	0	0	0	0
AT5G41050.1	733	880	840	694	798	553
AT5G25380.1	9	13	8	5	5	10
AT5G41060.1	266	292	272	373	390	348
AT5G10330.1	944.819	1061	1049	1362.77	1575.59	1399.21
AT5G28030.2	246	344	276	1976	2111	2465
AT5G10340.1	29	40	36	65	61	35
AT5G25350.1	747	762	1038	767	1045.94	1104
AT5G25400.1	1	3	0	0	0	0
AT5G25360.1	777	840	891	867	992	723
AT5G12220.1	297	266	284	331	370	339
AT5G25370.1	47	51	35	48	68	48
AT5G50060.1	0	6	0	0	0	0
AT5G10320.1	186	223	234	185	224	172
AT5G25410.1	0	0	0	0	0	0
AT5G10310.1	55	94	83	88	101	69
AT5G25420.1	0	0	0	0	0	0
AT5G12190.1	360	446	477	457	548	410
AT5G03455.1	805	834	1052	825	996	758
AT5G48020.1	878	1008	1054	960	1185	1005
AT5G10290.1	695	743	759	938	1107	771
AT5G10280.1	8	3	6	7	12	16
AT5G41030.1	3	8	1	1	0	0
AT5G43310.1	1039	1229	1032	1158	1484	1104
AT5G01420.1	19	21	19	7	24	17
AT5G41040.1	35	16	38	65	78	92
AT5G32122.1	0	0	0	0	0	0
AT5G10300.1	176	225	442	224	365	116
AT5G22790.1	170	210	269	306	367	341
AT5G01410.1	18628	19249	23745	16071	18050	13103
AT5G25415.1	0	2	2	0	3	4
AT5G12200.1	722	725	996	960	1289	977
AT5G04610.1	25	28	26	16	17	21
AT5G04650.1	1	0	0	0	0	0
AT5G12230.1	491	569	594	562	627	546
AT5G12235.1	2	7	5	8	3	4
AT5G41120.1	140	120	219	242	431.676	188
AT5G25340.1	0	0	0	0	2.06037	0
AT5G12250.1	3799	4487	4436	4367	5207	5120
AT5G31923.1	0	0	0	0	0	0
AT5G01340.1	319	426	430	378	365	350
AT5G01335.1	1	4	1	0	0	0
AT5G54610.1	3029	1483	1935	7049	8732	3440
AT5G47940.1	159	191	177	189	214	202
AT5G31884.1	0	0	0	0	0	0
AT5G54640.1	980	1126	1219	1032	1210	1113
AT5G31845.1	0	0	0	0	0	0
AT5G31962.1	0	0	0	0	2	0
AT5G01330.1	17	8	26	0	0	0
AT5G54620.1	1	0	7	6	5	3
AT5G25330.1	0	0	0	0	0	0
AT5G54630.1	986	1063	994	1387	1606	1268
AT5G22780.1	1472.92	1340.79	1407.7	1444.86	1866.52	1630.19
AT5G01350.1	1809	1796	1948	2205	2483	1881
AT5G54600.1	9580	12861	14489	10619	10327	11710
AT5G12240.1	619	693	754	685	747	762
AT5G01400.1	980	852	864	887	1299	1036
AT5G54585.1	763	602	594	507	605	640
AT5G41080.1	42	32	43	76	98	45
AT5G41070.1	202	257	254	260	308	243
AT5G41090.1	1	2	1	9	13	1
AT5G01390.1	285	334	353	321	374	341
AT5G41100.1	197	203	192	215	230	221
AT5G41110.1	166	174	194	213	249	270
AT5G32002.1	0	0	0	0	0	0
AT5G01380.1	14	4	43	4	12	7
AT5G01360.1	34	57	42	24	38	37
AT5G47930.1	4404	5180	5186	3745	4161	4319
AT5G01370.1	156	213	182	207	254	159
AT5G32042.1	0	0	0	0	0	0
AT5G32162.1	0	0	0	0	0	0
AT5G10380.1	841	738	782	2711	2620	2734
AT5G10390.1	538	664	652	743	812	883
AT5G04730.1	0	0	0	0	0	0
AT5G62220.1	1785	2023	2137	1970	2343	1960
AT5G01090.1	969	971	1064	1070	1251	1147
AT5G01100.1	102	47	121	123	153	99
AT5G62210.1	879	1066	758	818	796	897
AT5G62230.1	99	111	108	369	475	481
AT5G22740.1	1351	1351	1331	1434	2569	1758
AT5G57770.1	5.29001	7.18043	6.49661	11.2655	5.27184	5.5651
AT5G30673.1	0	0	0	0	0	0
AT5G57750.1	0	0	0	0	0	0
AT5G04720.1	758	620	674	1567	1789	1296
AT5G01080.1	0	0	0	0	1.5	0.501316
AT5G57760.1	29.71	17.8196	23.5034	30.7345	12.7282	37.4349
AT5G30762.1	0	0	0	0	0	0
AT5G54760.1	2660	2758	3347	3032	3315	3142
AT5G50010.1	22.6667	20.3333	20.3333	23.6667	33	36.6667
AT5G34864.1	0	0	0	0	0	0
AT5G34863.1	0	0	0	0	0	0
AT5G01140.1	0	0	0	0	0	0
AT5G34861.1	0	0	0	0	0	0
AT5G01150.1	0	2	0	0	0	0
AT5G12390.1	251	247	295	315	330.919	280
AT5G01160.1	303	372	373	342	387	316
AT5G34862.1	0	0	0	0	0	0
AT5G04710.1	1093	1122	1179	1382	1642	1600
AT5G12400.1	980	875	795	1137	1444	1141
AT5G01130.1	0	0	0	0	0	0
AT5G30852.1	0	0	0	0	0	0
AT5G22750.1	120	175	134	146	188	181
AT5G62200.1	373	366	523	624	679	526
AT5G01110.1	62	83	65	70	77	78
AT5G01120.1	12	19	28	3	8	15
AT5G30942.1	0	0	0	0	0	0
AT5G53400.1	1278	1295	1588	1386	1655	1111
AT5G01075.1	179	223	194	144	197	189
AT5G54770.1	66413	78514	91916	76219	77777	75782
AT5G54780.1	255	223	235	233	262	229
AT5G01060.1	0	0	1	1	2	0
AT5G34868.1	2	0	0	0	1	0
AT5G34867.1	0	0	0	0	0	0
AT5G34866.1	0	0	0	0	0	0
AT5G49990.1	300	318	297	412	494	404
AT5G28000.1	0	0	0	0	0	0
AT5G04740.1	1094	1329	1487	1506	1615	1519
AT5G62260.1	36	27	25	42	31	47
AT5G01050.1	0	0	1	0	0	0
AT5G34860.1	0	0	0	0	0	0
AT5G27980.1	1	1	0	0	3	2
AT5G34865.1	0	0	0	0	0	0
AT5G41260.1	457	443	459	912	1136	904
AT5G27990.1	710	765	699	695	723	803
AT5G30495.2	162	202	188	243	246	213.417
AT5G47990.1	1	0	8	2	23	3
AT5G30584.1	0	0	0	0	0	0
AT5G57735.1	4	4	3	0	0	2
AT5G57730.1	0	0	0	0	0	0
AT5G47980.1	0	1	1	0	11	1
AT5G50000.1	1165	1331	1213	1483	1590	1681
AT5G57740.1	210	191	214	168	202	159
AT5G30628.1	0	0	0	0	0	0
AT5G25120.1	734	624	783	375	454.61	325
AT5G62240.1	1	10	3	1	7	2
AT5G57720.1	5	14	3	3	5	5
AT5G62250.1	4	1	5	6	6	3
AT5G53410.1	0	0	0	0	0	0
AT5G54810.1	2233	2147	2933	2931	4308	3184
AT5G54800.1	782	839	983	875	1020	906
AT5G54790.1	0	0	0	0	0	0
AT5G57710.1	3803	3074	3895	3538	4312	4022
AT5G20880.1	3	5	3	5	7	7
AT5G04700.1	72	99	93	55	56	45
AT5G34859.1	0	0	0	0	0	0
AT5G01225.1	2	8	3	1	1	2
AT5G41210.1	1402	1741	1977	1933	2181	1858
AT5G01240.1	1240	1471	1453	1619	1735	2035
AT5G54680.1	2873	3152	3872	2984	3383	2936
AT5G41220.1	288	332.534	309	515.161	531	480.869
AT5G54690.1	53	82	75	70	78	52
AT5G12350.1	682	697	682	827	1073	899
AT5G01210.1	319.562	308.768	270.446	416.544	537.743	441.449
AT5G12320.1	564	649	675	650	697	626
AT5G12340.1	8	0	0	0	1	0
AT5G01220.1	1586	1555	1742	1694	1818	1454
AT5G47970.1	483	557	474.667	466	503.819	489
AT5G31572.1	0	0	0	0	0	0
AT5G10440.1	31	38	22	28	30	41
AT5G41200.1	0	0	0	0	1	0
AT5G10430.1	612	892	464	504	593	435
AT5G25230.1	7.01494	7.00377	6	5.00504	6.00243	7.01536
AT5G41180.1	176	171	174	323	435	334
AT5G10410.1	80	64	89	76	123	88
AT5G04670.1	612	595	556	673	794	712
AT5G10400.1	987	1254	1049	1239.65	1260	1299
AT5G04660.1	204	255	230	171	125	165
AT5G41170.1	44	21	29	64	56	70
AT5G54700.1	2	1	3	0	0	0
AT5G31662.1	0	0	0	0	0	0
AT5G25220.1	2147	2322	2346	1948	2288	1869
AT5G12310.1	798	884	1017	845	1012	755
AT5G25190.1	205	379	409	100	127	149
AT5G10420.1	6	4	5	4	4	6
AT5G25200.1	0	0	0	0	0	0
AT5G25210.1	28	20	31	36	48	66
AT5G41190.1	944	1228	1078	1062	1155	1282
AT5G25205.1	0	0	0	0	0	0
AT5G31752.1	0	0	0	0	0	0
AT5G01200.1	39	50	35	43	54	44
AT5G22770.1	1502.08	1375.21	1314.3	1284.14	1696.48	1398.81
AT5G34857.1	0	0	0	0	0	0
AT5G20890.1	3077	3572	3386	3614	4226	4027
AT5G34856.1	0	0	0	0	0	0
AT5G34855.1	0	0	0	0	0	0
AT5G04680.1	84	104	75	69	81	49
AT5G34858.1	0	0	0	0	0	0
AT5G20885.1	288	299	302	333	402	223
AT5G04690.1	66	64	56	88	97	79
AT5G25130.1	1515	1457	2025.68	858.553	972.951	515
AT5G12380.1	19	21	17	27	24.0812	19
AT5G34854.1	0	0	0	0	0	0
AT5G25140.1	736	973	979.32	713.447	782.439	562
AT5G31032.1	0	0	0	0	0	0
AT5G25150.1	469	506	496	575	702	653
AT5G41250.1	0	0	0	0	0	0
AT5G01170.1	295	393	332	308	378	342
AT5G31122.1	0	0	0	0	0	0
AT5G25160.1	24	17	27	20	36	23
AT5G25180.1	0	0	1.00332	0	0	0
AT5G54720.1	217	139	176	172	240	165
AT5G54730.1	546	507	615	816	893	672
AT5G41240.1	269	282.466	240	362.839	402	348.131
AT5G50030.1	1	3	0	0	1	2
AT5G54710.1	673	478	646	1764	2022	1381
AT5G01190.1	60	89	58	94	148	88
AT5G31302.1	0	0	0	0	0	0
AT5G01185.1	0	0	0	0	0	0
AT5G12360.1	61	56	89	101	101	88
AT5G22760.1	1046	998	967	1121	1386	1139
AT5G01180.1	11	18	38.143	72.1339	72.1452	83
AT5G31212.1	0	0	0	0	0	0
AT5G12370.1	2156	2218	2310	2281	2998	2622
AT5G54740.1	1	1	11	2	2	0
AT5G25170.1	211	339	270.997	244	277	233
AT5G54745.1	0	0	0	0	0	0
AT5G28040.1	467	536	513	713	959	817
AT5G01430.1	353.378	368.799	443.875	390.225	449.248	373.423
AT5G43270.2	1080	1276	1096	1248	1381	1148
AT5G50180.1	559	679	675	689	727	782
AT5G40810.1	3370.85	3557	4077	3161.84	3583	3313
AT5G10170.1	305	351	433	239	351	308
AT5G01730.1	250.483	224.835	195.236	236.204	296.395	322.294
AT5G48040.1	103	132	116	106	148	118
AT5G01720.1	692.921	608.544	937.638	1134.16	1405.07	1053.62
AT5G46070.1	1347	1317	1068	1380	1883	1574
AT5G25640.1	2	10	5	9	8	12
AT5G01715.1	11.0788	13.4559	12.3619	23.8415	30.9257	20.3788
AT5G50170.1	256	248	240	284	385	356
AT5G46060.1	1	2	1	1	0	0
AT5G01710.1	707.5	788.5	809.5	736	838.5	702
AT5G48657.1	146	30	122	152	168	123
AT5G10180.1	2959	3186	2683	2664	4262	3135
AT5G40820.1	134	115	63	91.0244	120.026	138
AT5G40800.1	16	16	22	47	80	52
AT5G01740.1	93	93	125	6	19	4
AT5G40780.1	383	83	400	599	565	680
AT5G46040.1	1	1	1	0	0	0
AT5G50200.3	411	244	705	585	678	546
AT5G10140.1	93	56	83	90	102	72
AT5G46030.1	1162	1343	1391	1652	1748	1629
AT5G22910.1	0	0	0	0	0	0
AT5G01770.1	518	534	411	623	794	637
AT5G04440.1	1802	2160	2255	1834	2007	1647
AT5G40790.1	6	5	13	2	7	5
AT5G50190.1	0	0	0	0	0	0
AT5G10160.1	626	784	891	509	630	699
AT5G46050.1	26	15	41	48	60	44
AT5G01760.1	3	9	4	3	5	1
AT5G53460.1	5525	4674	3667	6008	9838	8481
AT5G10150.1	1263	1329	1298	969	1015	823
AT5G10190.1	345	298	365	494	548	439
AT5G25615.1	0	0	0	0	0	0
AT5G46100.1	61	49	61	52	70	62
AT5G46360.1	0	0	1	0	0	0
AT5G22900.1	0	0	0	0	0	0
AT5G28076.1	0	0	1	1	1	0
AT5G46350.1	129	99	178	106	170	116
AT5G40850.1	1654	1548	1825	2213	2324	4033
AT5G22890.1	0	0	0	0	0	0
AT5G22875.1	282	305	310	302	342	262
AT5G04490.1	641	710	773	840	943	1072
AT5G10200.1	406	377	383	460	635	508
AT5G28073.1	0	0	0	0	0	0
AT5G22880.1	3255	4009	3449	1566	1590	1581
AT5G04480.1	644	718	680	790	992	919
AT5G34836.1	0	0	0	0	0	0
AT5G04460.1	518	505	491	625	807	694
AT5G25600.1	0	0	0	0	0	0
AT5G28100.1	0	0	0	0	0	0
AT5G50160.1	613	733	678	804	1147	941
AT5G25610.1	15515	16274	23101	23268	25100	24693
AT5G34833.1	0	0	0	0	0	0
AT5G34834.1	0	0	0	0	0	0
AT5G10130.1	0	5	1	1	2	2
AT5G25590.1	709	749	799	718	821	764
AT5G46080.1	75	56	114	102	112	95
AT5G25580.1	75	115	86	101	138	112
AT5G04470.1	278	476	329	321	403	345
AT5G28090.1	1	0	0	1	1	0
AT5G46090.1	53	56	50	45	50	69
AT5G40830.1	663	711	738	558.976	695.974	615
AT5G28085.1	0	2	0	1	2	1
AT5G34835.1	0	0	0	0	0	0
AT5G46025.1	0	0	0	0	0	0
AT5G22920.1	181	221	196	258	406	218
AT5G50240.1	708	699	875	677	684	450
AT5G01790.1	447	553	675	639	748	762
AT5G25780.1	1016.26	1229	1245	1227	1424	1389.6
AT5G40690.1	98	61	131	196	220	89
AT5G40710.1	187	180	197	186	184	187
AT5G34800.1	13	26	3	0	0	0
AT5G22950.1	562	527	652	701	717	555
AT5G04390.1	13	24	5	14	16	4
AT5G25760.1	439.162	432.154	461.573	523.865	599.157	569.995
AT5G10100.1	10	11	16	3	4	4
AT5G34825.1	0	0	0	0	0	0
AT5G34820.1	0	0	0	0	0	0
AT5G34810.1	0	0	0	0	0	0
AT5G40720.1	76	78	97	180	201	160
AT5G28120.1	0	0	0	0	0	0
AT5G01800.1	1055	1028	1277	1590	1786	1286
AT5G10090.1	3	6	8	0	7	1
AT5G50250.1	1794	2056	2249	2012	2103	2149
AT5G01820.1	2557	2695	3365	3911	4464	4048
AT5G45930.1	1571	1812	2105	1510.66	1435	1950
AT5G01830.1	82	67	107	63	84	70
AT5G01840.1	152	135	288	131	168	115
AT5G01850.1	353	327	408	529	758	380
AT5G45920.1	68	76	67	123	113	144
AT5G40730.1	75	93	123	44	55	31
AT5G45940.1	335	356	395	390.339	436	391
AT5G10080.1	92	108	109	139	166	151
AT5G45970.1	48	41	35	30	41	17
AT5G25790.1	18	10	9	36	26	25
AT5G22960.1	0	0	0	0	0	0
AT5G45960.1	148	178	195	199	213	272
AT5G25800.1	191	201	222	230	240	231
AT5G45950.1	1821	2019	2090	2147	2353	2570
AT5G01810.1	1388	1729	1679	1444	1635	1652
AT5G46340.1	546	526	674	921	1137	936
AT5G04400.1	2	1	1	0	1	0
AT5G45980.1	0	0	0	0	0	0
AT5G10120.1	0	0	0	0	0	0
AT5G46400.1	272	277	253	335	399	363
AT5G10110.1	118	164	154	193	239	207
AT5G22930.1	45	38	59	58	88	60
AT5G40760.1	868	938	1155	1016	1205	929
AT5G50210.1	1199	1187	1393	1394	1598	1301
AT5G34832.1	0	0	0	0	0	0
AT5G04430.2	5302	5785	6264	4662	4855	5226
AT5G46000.1	0	0	0	0	0	0
AT5G46370.1	1	3	0	4	8	7
AT5G46020.1	2324	2759	2577	2997	3314	2861
AT5G46380.1	0	2	4	3	0	2
AT5G46010.1	0	0	2	1	0	0
AT5G40770.1	1933	2092	2206	2193	2510	2330
AT5G50220.1	0	0	0	0	0	0
AT5G22940.1	237	348	228	304	344	291
AT5G46420.1	3113	3415	3606	2459	2854	2734
AT5G25752.1	747	765	878	838	870	797
AT5G43330.1	769	907	1065	755	805	777.54
AT5G28110.1	0	0	0	0	0	0
AT5G04410.1	2317	2218	2757	2491	2926	2041
AT5G34830.1	4	13	3	0	0	0
AT5G40740.1	316	334	350	388	483	449
AT5G25754.1	2152.16	2157.9	2453.64	2249.28	2547.01	2463.52
AT5G25757.1	2213.84	2626.1	2689.36	2312.72	2793.99	2943.48
AT5G25750.1	3	2	0	4	3	5
AT5G34831.1	0	0	0	0	0	0
AT5G03430.1	1780	2015	2109	2102	2299	2044
AT5G45990.1	31	19	31	41	44	33
AT5G46440.1	12	12	17	53	64	47
AT5G50230.1	465	476	546	512	714	579
AT5G04420.1	639	731	714	729	926	857
AT5G46430.1	6926	7693	7942	4820	5058	5714
AT5G40750.1	0	0	0	0	0	0
AT5G46330.1	85	87	101	164	143	352
AT5G34837.1	0	0	0	0	0	0
AT5G28070.1	0	0	0	0	0	0
AT5G46240.1	411	499	411	728	807	598
AT5G40970.1	245	224	231	295	365	249
AT5G48030.1	1390	1347	1423	1510	1826	1584
AT5G46230.1	121	80	151	117	141	88
AT5G25460.1	3823	4304	4199	6288	6019	9794
AT5G04550.1	1933	1822	2038	2314	2622	2461
AT5G01510.1	260	342	306	313	306	315
AT5G46250.1	3269	2786	3607	3521	4263	3123
AT5G25450.1	71	47	118	76.8528	74.8856	29
AT5G50100.1	1928	1889	2436	2002	1951	1565
AT5G40960.1	93	105	123	201	186	136
AT5G46260.1	335.127	225.48	318.72	406.193	454.465	365.658
AT5G34841.1	0	0	0	0	0	0
AT5G01500.1	504	612	592	793	1198	843
AT5G50110.1	228	265	331	230	238	210
AT5G46220.1	161	224	276	32	44	46
AT5G01580.1	30	35	29	32	39	24
AT5G34838.1	0	0	0	0	0	0
AT5G22830.1	1605.04	1530.72	1817.43	1582.33	1690.08	1505.49
AT5G01590.1	3964	5022	4575	3710	3968	5126
AT5G25470.1	7	11	9	12	8	8
AT5G46210.1	2055	2136	2111	2171	2728	2309
AT5G54580.1	865	1108	1199	1304	1362	1495
AT5G46270.1	815	766	809	640	861	668.904
AT5G01570.1	27	16	21	19	26	30
AT5G01560.1	457	472	475	531	617	522
AT5G01530.1	82868	109417	114169	92970	96949	149691
AT5G01540.1	192.195	130	317.874	429	469.99	313.391
AT5G34839.1	0	0	0	0	0	0
AT5G03450.1	287	307	286	332	413	376
AT5G40950.1	11351	13429	14207	11684	12646	14353
AT5G04540.1	591	591	640	776	967	900
AT5G01550.1	74	28	95	97	108	86
AT5G25440.1	407	295	396	823	864	635
AT5G50090.1	64	58	79	68	85	68
AT5G01450.1	272	275	273	286	351	271
AT5G41010.1	632	736	830	739	742	707
AT5G12170.2	299	306	416	294	336	339
AT5G01460.1	1001	1028	1092	1065	1365	1229
AT5G28053.1	0	0	0	2	10	8
AT5G30400.1	0	0	0	0	0	0
AT5G22800.1	4904	4850	4819	3877	4589	4509
AT5G34845.1	0	0	0	0	0	0
AT5G12180.1	6	2	7	9	8	9
AT5G10270.1	398	487	453	579	621	520
AT5G41020.1	938	1128	928	1399	1203	1234
AT5G01440.1	0	0	0	0	0	0
AT5G04600.1	1139	1456	1360	1212	1363	1465
AT5G25425.1	0	0	0	0	0	0
AT5G22810.1	13	9	5	6	6	6
AT5G41000.1	172	136	147	182	226	178
AT5G34844.1	0	0	0	0	0	0
AT5G50070.1	0	1	0	0	0	0
AT5G12150.1	5194	5658	5827	5210	5932	5351
AT5G34843.1	0	0	0	0	0	0
AT5G34842.1	0	0	0	0	0	0
AT5G50080.1	1	0	0	0	1	0
AT5G40990.1	10	4	2	5	2	2
AT5G25430.1	0	0	0	0	0	0
AT5G40980.1	133	149	126	132	190	88
AT5G04590.1	9451	10062	10529	9436	15314	14794
AT5G01490.1	0	0	2	0	0	0
AT5G31905.1	0	0	0	0	0	0
AT5G28065.1	0	0	0	0	0	0
AT5G28056.1	0	0	0	0	0	0
AT5G28060.1	6174	6991	7085	3820	4471	4416
AT5G01480.1	11	20	18	17	31	14
AT5G10260.1	59	77	74	53	56	45
AT5G01040.1	19	27	48	7	17	6
AT5G40942.1	61	68	62	53	55	49
AT5G40940.1	0	4	0	1	0	0
AT5G40890.1	4750	4687	5607	4848	5856	4326
AT5G04520.1	137	144	166	187	207	161
AT5G01680.1	0	0	0	0	0	0
AT5G46140.1	44	61	76	122	100	71
AT5G01690.1	1	1	1	0	0	0
AT5G10220.1	0	0	0	0	0	0
AT5G46150.2	370	378	415	484	585	438
AT5G22860.1	378	476	554	182	222	95
AT5G10240.1	761	853	798	622	684	653
AT5G03440.1	146	189	195	193	233	183
AT5G40880.1	219	195	204	226	258	208
AT5G01660.1	31	51	35	28	41	36
AT5G10230.1	2	9	2	3	3	1
AT5G04530.1	419	464	597	634	766	787
AT5G28067.1	0	0	0	0	0	0
AT5G46280.1	502	665	476	651	711	781
AT5G03435.1	6	5	6	15	22	12
AT5G50140.1	0	0	0	0	0	0
AT5G46120.1	0	0	0	0	0	0
AT5G10210.1	9	6	4	6	9	4
AT5G46300.1	0	0	0	0	0	0
AT5G46115.1	38	27	48	5	9	9
AT5G46320.1	0	0	0	0	0	0
AT5G04500.1	7	6	4	2	2	8
AT5G46310.1	0	0	0	0	0	0
AT5G46130.1	22	11	9	3	5	0
AT5G40870.1	553	644	614	763	867	777
AT5G22870.1	16	25	24	23	16	21
AT5G46295.1	0	4	8	2	10	2
AT5G50150.1	435	546	443	595	864	571
AT5G40855.1	0	0	0	0	0	0
AT5G40860.1	0	0	2	0	0	0
AT5G25480.1	101	141	143	128	175	161
AT5G01640.1	51	47	47	49	60	47
AT5G46160.1	504	585	595	649	700	674
AT5G46195.1	0	0	0	0	0	0
AT5G54540.1	2396	2562	2831	2076	2535	2601
AT5G54530.1	132	183	144	193	201	166
AT5G50120.1	19	7	15	20	23	10
AT5G25510.1	851	912	1024	1047	1128	1112
AT5G25500.1	35	39	42	35	56	35
AT5G22840.1	307.959	359.276	358.567	365.666	438.923	484.506
AT5G46200.1	0	0	0	0	0	0
AT5G50115.1	0	0	0	0	0	0
AT5G43320.1	2002	2305	2596	2278	2793	2375
AT5G01600.1	751.976	770.7	1176.63	550.895	490.538	1357.65
AT5G54570.1	32	41.3233	26	36.4402	44.5797	41.5742
AT5G25490.1	92	130	83	89	135	91
AT5G54550.1	1	0	1	0	2	1
AT5G54560.1	0	0	0	0	1	0
AT5G22850.1	658	561	631	502	726	570
AT5G54520.1	91	91	110	101	142	138
AT5G46190.1	602	535	602	593	736	594
AT5G25550.1	0	2	2	5	2	6
AT5G10250.1	196	222	193	74	72	66
AT5G46180.1	755	770	942	724	921	718
AT5G40920.1	437.148	383.992	373.724	734.383	932.41	643.929
AT5G46170.1	780	784	984	702	912	641
AT5G40910.1	1165.85	1037.01	907.276	607.617	932.59	576.071
AT5G01630.1	137	181.748	123.315	164.413	158	186.36
AT5G40900.1	0	0	0	0	0	0
AT5G54490.1	30	18	38	37	68	33
AT5G25530.1	1	2	2	2	3	0
AT5G54510.1	1094	786	1556	674	995	777
AT5G01610.1	100	108	95	70	76	85
AT5G25540.1	571	509	720	753	912	688
AT5G40930.1	734	817	936	697	773	697
AT5G28130.1	0	0	0	0	0	0
AT5G01030.1	629	694	702	806	1023	734
AT5G07160.1	0	0	0	0	0	0
AT5G07170.1	3	5	1	3	5	2
AT5G13130.1	0	0	4	0	0	0
AT5G27740.1	465	562	538	598	615	642
AT5G07150.1	100	137	100.042	156	172	173.493
AT5G27750.1	97	72	94	119	166	142
AT5G07140.1	103	101	76	109	150	157
AT5G62930.1	684	702	844	648	765	702
AT5G62575.2	364	385	444	368	477	408
AT5G62910.1	397	407	476	427	519	500
AT5G49840.1	684	626	651	1070	1232	1189
AT5G04920.1	1276	1302	1535	1387	1568	1489
AT5G27760.1	1035	1035	1644	1135	1217	1100
AT5G62920.1	553	508	810	888	871	1042
AT5G62900.1	112	104	138	126	151	135
AT5G13120.1	4149	5015	5278	4402	4401	4579
AT5G13110.1	580	619	802	554	619	473
AT5G06860.1	88.2059	95.9706	250.788	91.0675	98.6154	62.2683
AT5G07210.1	0	0	0	0	0	0
AT5G55060.1	401	444	356.512	390	534	422
AT5G07215.1	0	0	0	0	0	0
AT5G07220.1	1489	1434	1956	1365	1802	1045
AT5G07200.1	1	0	3	0	0	0
AT5G13070.1	572	612	634	618	675	588
AT5G07190.1	1	0	0	0	0	0
AT5G13100.1	1512	1565	1639	1140	1419	1258
AT5G13090.1	606	817	809	539	602	577
AT5G07180.1	404	424	428	808	953	937
AT5G27730.1	512	534	501	999	1252	1180
AT5G13080.1	48	7	131	8	13	4
AT5G06870.1	623	796	1253	369	1391	279
AT5G06890.1	0	0	1	0	0	0
AT5G62580.1	589	678	597	788	944	733
AT5G49820.1	1078	1099	1227	936	1165	971
AT5G04930.1	2243	1822	2102	2747	3110	2465
AT5G27300.1	256.137	228.122	189.628	198.48	245.837	186.434
AT5G62860.1	0	0	0	0	0	0
AT5G57180.2	1501	1895	1730	1342	1483	1949
AT5G05000.2	528	669	666	696	718	719
AT5G62630.1	232	211	238	345	430	349
AT5G62850.1	14	22	19	23	49	42
AT5G55220.1	4555	4457	4789	4250	4537	4861
AT5G57160.1	356	336	339	454	542	466
AT5G27882.1	0	0	0	0	1	0
AT5G62620.1	355	311	374	646	731	586
AT5G43290.1	4	4	3	15	11	21
AT5G55210.1	642	755	781	856.409	930.138	906.443
AT5G27885.1	0	0	0	0	0	0
AT5G06900.1	1	2	1	1	4	0
AT5G62880.1	415	508	501	561	658	607
AT5G20850.1	53	80	70	83	87	97
AT5G04990.1	862	986	1118	1118	1320	1114
AT5G49810.1	3086	3085	3633	2718	3389	2564
AT5G04950.1	1495	1240	2170	1441	1625	1436
AT5G04960.1	0	0	0	2	0	0
AT5G62890.1	3073	3559	3539	4361	5109	5009
AT5G57200.1	0	0	0	0	0	0
AT5G62600.1	629	646	672	642	713	761
AT5G04940.1	453	566	491	637	754	741
AT5G49850.1	0	1	1	0	1	0
AT5G48620.1	2700.63	2053.5	2101.95	434.623	622.041	459.691
AT5G04970.1	2	4	8	7	10	13
AT5G27890.1	138	102	70	0	5	0
AT5G62610.1	1236	1226	1375	1233	1408	996
AT5G27902.1	0	0	0	6.48139	1	0
AT5G57190.1	98	77	112	141	173	71
AT5G27895.1	18	12	8	0	0	0
AT5G27900.1	1	1	0	0	0	0
AT5G57210.1	434	412	471	475	516	496
AT5G13060.1	119	141	173	162	167	146
AT5G27720.1	1043	1143	1239	1308	1446	1220
AT5G55020.1	1	0	0	4	6	3
AT5G07270.1	508	504	491	592	740	614
AT5G62530.1	1302.95	1665.8	1865.17	1052.77	1209.78	977.048
AT5G27910.1	3	2	1	4	3	3
AT5G49630.1	2274	2805	1861	2533	3316	2477
AT5G49640.1	88	107	114	130	135	131
AT5G07260.1	0	1	0	2	3	3
AT5G62540.1	487	481	567	568	725	555
AT5G07225.1	0	0	0	0	0	0
AT5G62550.1	214	367	239	288	333	310
AT5G07280.1	140	142	109	160	246	250
AT5G27690.1	316	376	308	322	376	272
